id;bulletin_year;bulletin_nr;office;search_type;mailed_date;publn_auth;publn_nr;publn_kind;publn_date;publn_lg
5700553;2005;30;"EP";"ISR";9999-12-31;"WO";"2005068834";"A1";2005-07-28;"en"
17183635;0;0;"EP";"SUP";2017-11-29;"  ";"";"  ";9999-12-31;"  "
17183635;2018;5;"EP";"NAT";9999-12-31;"EP";"3276159";"A1";2018-01-31;"fr"
13758343;2013;37;"ES";"ISR";9999-12-31;"WO";"2013132333";"A1";2013-09-12;"es"
13763023;2014;13;"EP";"ISR";9999-12-31;"WO";"2014044575";"A1";2014-03-27;"de"
10733019;2011;51;"EP";"ISR";9999-12-31;"WO";"2011157862";"A1";2011-12-22;"es"
10733805;0;0;"EP";"SUP";2016-08-25;"  ";"";"  ";9999-12-31;"  "
92403510;0;0;"EP";"SUP";1993-03-31;"  ";"";"  ";9999-12-31;"  "
92403510;1993;26;"EP";"NAT";9999-12-31;"EP";"0549455";"A1";1993-06-30;"fr"
9819731;2010;15;"US";"ISR";9999-12-31;"WO";"2010042480";"A1";2010-04-15;"en"
13753175;2014;15;"EP";"ISR";9999-12-31;"WO";"2014053273";"A1";2014-04-10;"de"
10153730;2011;34;"EP";"NAT";9999-12-31;"EP";"2360231";"A1";2011-08-24;"de"
13851769;0;0;"EP";"SUP";2016-06-16;"  ";"";"  ";9999-12-31;"  "
13795810;2014;16;"EP";"ISR";9999-12-31;"WO";"2014057154";"A1";2014-04-17;"es"
13796296;0;0;"EP";"SUP";2016-01-18;"  ";"";"  ";9999-12-31;"  "
10709243;2010;33;"EP";"ISR";9999-12-31;"WO";"2010092351";"A1";2010-08-19;"en"
10710129;2010;38;"EP";"ISR";9999-12-31;"WO";"2010107693";"A2";2010-09-23;"en"
13848116;2014;22;"EP";"ISR";9999-12-31;"WO";"2014079565";"A2";2014-05-30;"en"
13859127;0;0;"EP";"SUP";2016-07-18;"  ";"";"  ";9999-12-31;"  "
13852794;0;0;"EP";"SUP";2015-10-01;"  ";"";"  ";9999-12-31;"  "
13852794;2014;20;"KR";"ISR";9999-12-31;"WO";"2014074199";"A2";2014-05-15;"en"
9777855;2010;10;"EP";"ISR";9999-12-31;"WO";"2010025813";"A2";2010-03-11;"de"
13726493;2013;49;"EP";"ISR";9999-12-31;"WO";"2013178639";"A1";2013-12-05;"en"
13850736;2014;19;"JP";"ISR";9999-12-31;"WO";"2014068827";"A1";2014-05-08;"ja"
13853442;0;0;"EP";"SUP";2016-06-03;"  ";"";"  ";9999-12-31;"  "
93120554;0;0;"EP";"SUP";1994-04-15;"  ";"";"  ";9999-12-31;"  "
93120554;1994;26;"EP";"NAT";9999-12-31;"EP";"0603807";"A1";1994-06-29;"de"
13843958;0;0;"EP";"SUP";2016-05-31;"  ";"";"  ";9999-12-31;"  "
13843958;2014;15;"KR";"ISR";9999-12-31;"WO";"2014055114";"A1";2014-04-10;"en"
13719737;2013;45;"EP";"ISR";9999-12-31;"WO";"2013164101";"A1";2013-11-07;"de"
13722731;2014;41;"EP";"ISR";9999-12-31;"WO";"2014161607";"A1";2014-10-09;"en"
9767049;0;0;"EP";"SUP";2014-10-07;"  ";"";"  ";9999-12-31;"  "
9767049;2009;52;"US";"ISR";9999-12-31;"WO";"2009154736";"A1";2009-12-23;"en"
5708811;2006;35;"EP";"ISR";9999-12-31;"WO";"2006090215";"A1";2006-08-31;"en"
9763687;0;0;"EP";"SUP";2015-03-02;"  ";"";"  ";9999-12-31;"  "
10188628;0;0;"EP";"SUP";2015-07-16;"  ";"";"  ";9999-12-31;"  "
10188628;2015;34;"EP";"NAT";9999-12-31;"EP";"2317291";"A3";2015-08-19;"en"
92440078;0;0;"EP";"SUP";1992-09-08;"  ";"";"  ";9999-12-31;"  "
92440078;1993;1;"EP";"NAT";9999-12-31;"EP";"0520918";"A1";1992-12-30;"fr"
13777014;2014;16;"EP";"ISR";9999-12-31;"WO";"2014057061";"A1";2014-04-17;"de"
13777264;2014;17;"EP";"ISR";9999-12-31;"WO";"2014060311";"A1";2014-04-24;"de"
9776574;2010;31;"EP";"ISR";9999-12-31;"WO";"2010085987";"A2";2010-08-05;"en"
9785264;2010;5;"EP";"ISR";9999-12-31;"WO";"2010013025";"A2";2010-02-04;"en"
17183828;0;0;"EP";"SUP";2017-12-12;"  ";"";"  ";9999-12-31;"  "
17183828;2018;6;"EP";"NAT";9999-12-31;"EP";"3278915";"A1";2018-02-07;"de"
13796296;2013;49;"CA";"ISR";9999-12-31;"WO";"2013177695";"A1";2013-12-05;"en"
13798350;2014;24;"EP";"ISR";9999-12-31;"WO";"2014086703";"A1";2014-06-12;"en"
14701312;2014;35;"EP";"ISR";9999-12-31;"WO";"2014127923";"A1";2014-08-28;"en"
93305306;0;0;"EP";"SUP";1994-05-30;"  ";"";"  ";9999-12-31;"  "
10710222;2010;46;"EP";"ISR";9999-12-31;"WO";"2010130315";"A1";2010-11-18;"de"
10711622;2010;34;"EP";"ISR";9999-12-31;"WO";"2010094776";"A1";2010-08-26;"en"
13859127;2014;23;"XN";"ISR";9999-12-31;"WO";"2014082641";"A1";2014-06-05;"en"
13859297;0;0;"EP";"SUP";2016-03-21;"  ";"";"  ";9999-12-31;"  "
13851769;2014;19;"US";"ISR";9999-12-31;"WO";"2014068594";"A2";2014-05-08;"en"
13853173;0;0;"EP";"SUP";2016-07-18;"  ";"";"  ";9999-12-31;"  "
10003869;0;0;"EP";"SUP";2010-10-06;"  ";"";"  ";9999-12-31;"  "
10003869;2011;41;"EP";"NAT";9999-12-31;"EP";"2374681";"A1";2011-10-12;"de"
13862737;0;0;"EP";"SUP";2015-10-27;"  ";"";"  ";9999-12-31;"  "
13862737;2014;25;"JP";"ISR";9999-12-31;"WO";"2014091804";"A1";2014-06-19;"ja"
13805117;0;0;"EP";"SUP";2016-02-25;"  ";"";"  ";9999-12-31;"  "
13805117;2013;51;"US";"ISR";9999-12-31;"WO";"2013188517";"A2";2013-12-19;"en"
6713848;0;0;"EP";"SUP";2014-06-25;"  ";"";"  ";9999-12-31;"  "
6713848;2006;34;"JP";"ISR";9999-12-31;"WO";"2006088078";"A1";2006-08-24;"ja"
13853442;2014;20;"US";"ISR";9999-12-31;"WO";"2014074190";"A2";2014-05-15;"en"
13854637;0;0;"EP";"SUP";2016-04-01;"  ";"";"  ";9999-12-31;"  "
1107921;0;0;"EP";"SUP";2003-10-14;"  ";"";"  ";9999-12-31;"  "
1107921;2003;48;"EP";"NAT";9999-12-31;"EP";"1143602";"A3";2003-11-26;"  "
13722982;2013;46;"EP";"ISR";9999-12-31;"WO";"2013167140";"A1";2013-11-14;"en"
13728948;2013;50;"EP";"ISR";9999-12-31;"WO";"2013182201";"A1";2013-12-12;"en"
5425857;2007;23;"EP";"NAT";9999-12-31;"EP";"1793143";"A1";2007-06-06;"en"
5468006;0;0;"EP";"SUP";2007-12-21;"  ";"";"  ";9999-12-31;"  "
16846122;2017;12;"JP";"ISR";9999-12-31;"WO";"2017047249";"A1";2017-03-23;"ja"
90401484;0;0;"EP";"SUP";1990-09-17;"  ";"";"  ";9999-12-31;"  "
9763687;2009;51;"US";"ISR";9999-12-31;"WO";"2009152399";"A2";2009-12-17;"en"
9764559;2010;19;"EP";"ISR";9999-12-31;"WO";"2010052487";"A2";2010-05-14;"en"
10188677;0;0;"EP";"SUP";2012-02-02;"  ";"";"  ";9999-12-31;"  "
10188677;2012;10;"EP";"NAT";9999-12-31;"EP";"2317129";"A3";2012-03-07;"en"
92911502;1992;31;"EP";"ISR";9999-12-31;"WO";"9221729";"A1";1992-12-10;"de"
1979274;0;0;"EP";"SUP";2009-03-02;"  ";"";"  ";9999-12-31;"  "
13800708;0;0;"EP";"SUP";2015-10-16;"  ";"";"  ";9999-12-31;"  "
13800708;2013;50;"JP";"ISR";9999-12-31;"WO";"2013183517";"A1";2013-12-12;"ja"
93305306;1994;45;"EP";"NAT";9999-12-31;"EP";"0623800";"A1";1994-11-09;"en"
93305727;0;0;"EP";"SUP";1993-11-15;"  ";"";"  ";9999-12-31;"  "
13760765;0;0;"EP";"SUP";2016-02-24;"  ";"";"  ";9999-12-31;"  "
13760765;2013;38;"KR";"ISR";9999-12-31;"WO";"2013138667";"A1";2013-09-19;"en"
10714605;2011;40;"EP";"ISR";9999-12-31;"WO";"2011120591";"A1";2011-10-06;"en"
14154483;0;0;"EP";"SUP";2017-05-04;"  ";"";"  ";9999-12-31;"  "
10733805;2010;30;"KR";"ISR";9999-12-31;"WO";"2010085483";"A2";2010-07-29;"en"
14001544;0;0;"EP";"SUP";2014-11-26;"  ";"";"  ";9999-12-31;"  "
10015467;0;0;"EP";"SUP";2013-11-07;"  ";"";"  ";9999-12-31;"  "
10015467;2013;50;"EP";"NAT";9999-12-31;"EP";"2336558";"A3";2013-12-11;"en"
17174596;0;0;"EP";"SUP";2017-10-10;"  ";"";"  ";9999-12-31;"  "
17174596;2017;49;"EP";"NAT";9999-12-31;"EP";"3251942";"A1";2017-12-06;"en"
13853173;2014;20;"XN";"ISR";9999-12-31;"WO";"2014071949";"A1";2014-05-15;"en"
13859168;0;0;"EP";"SUP";2016-07-26;"  ";"";"  ";9999-12-31;"  "
9847581;0;0;"EP";"SUP";2013-09-05;"  ";"";"  ";9999-12-31;"  "
9847581;2011;4;"JP";"ISR";9999-12-31;"WO";"2011010396";"A1";2011-01-27;"ja"
13726668;2013;37;"EP";"ISR";9999-12-31;"WO";"2013131516";"A2";2013-09-12;"de"
13733963;2014;1;"EP";"ISR";9999-12-31;"WO";"2014001085";"A1";2014-01-03;"de"
13854637;2014;21;"US";"ISR";9999-12-31;"WO";"2014078835";"A2";2014-05-22;"en"
13862661;0;0;"EP";"SUP";2015-11-11;"  ";"";"  ";9999-12-31;"  "
1109291;0;0;"EP";"SUP";2001-07-18;"  ";"";"  ";9999-12-31;"  "
1109291;2001;44;"EP";"NAT";9999-12-31;"EP";"1149761";"A1";2001-10-31;"de"
5468006;2008;4;"EP";"NAT";9999-12-31;"EP";"1580425";"A3";2008-01-23;"  "
5705911;0;0;"EP";"SUP";2009-05-26;"  ";"";"  ";9999-12-31;"  "
13850853;0;0;"EP";"SUP";2017-01-04;"  ";"";"  ";9999-12-31;"  "
13850853;2014;19;"KR";"ISR";9999-12-31;"WO";"2014069796";"A1";2014-05-08;"ko"
17169062;0;0;"EP";"SUP";2017-09-29;"  ";"";"  ";9999-12-31;"  "
17169062;2017;48;"EP";"NAT";9999-12-31;"EP";"3249272";"A1";2017-11-29;"en"
10189214;0;0;"EP";"SUP";2012-05-04;"  ";"";"  ";9999-12-31;"  "
10189214;2012;22;"EP";"NAT";9999-12-31;"EP";"2336787";"A3";2012-05-30;"de"
1979274;2002;12;"US";"ISR";9999-12-31;"WO";"0224526";"A1";2002-03-28;"en"
2003440;0;0;"EP";"SUP";2006-01-11;"  ";"";"  ";9999-12-31;"  "
17159519;0;0;"EP";"SUP";2017-06-28;"  ";"";"  ";9999-12-31;"  "
17159519;2017;37;"EP";"NAT";9999-12-31;"EP";"3217170";"A1";2017-09-13;"en"
93305727;1994;4;"EP";"NAT";9999-12-31;"EP";"0580417";"A1";1994-01-26;"en"
1102393;0;0;"EP";"SUP";2001-05-07;"  ";"";"  ";9999-12-31;"  "
10784326;2011;24;"EP";"ISR";9999-12-31;"WO";"2011069975";"A1";2011-06-16;"de"
10784412;2011;22;"EP";"ISR";9999-12-31;"WO";"2011066279";"A2";2011-06-03;"en"
14154483;2017;22;"EP";"NAT";9999-12-31;"EP";"2767712";"A3";2017-05-31;"de"
14160231;0;0;"EP";"SUP";2014-06-24;"  ";"";"  ";9999-12-31;"  "
14001544;2014;52;"EP";"NAT";9999-12-31;"EP";"2816177";"A1";2014-12-24;"de"
92921623;1993;11;"EP";"ISR";9999-12-31;"WO";"9308017";"A1";1993-04-29;"en"
17189151;0;0;"EP";"SUP";2018-01-23;"  ";"";"  ";9999-12-31;"  "
17189151;2018;11;"EP";"NAT";9999-12-31;"EP";"3293393";"A1";2018-03-14;"de"
17181331;0;0;"EP";"SUP";2018-02-12;"  ";"";"  ";9999-12-31;"  "
17181331;2018;14;"EP";"NAT";9999-12-31;"EP";"3301297";"A1";2018-04-04;"en"
13738768;0;0;"EP";"SUP";2015-08-05;"  ";"";"  ";9999-12-31;"  "
13738768;2013;30;"KR";"ISR";9999-12-31;"WO";"2013109046";"A1";2013-07-25;"ko"
17000350;0;0;"EP";"SUP";2017-07-21;"  ";"";"  ";9999-12-31;"  "
17000350;2017;39;"EP";"NAT";9999-12-31;"EP";"3222398";"A1";2017-09-27;"de"
13859297;2014;23;"KR";"ISR";9999-12-31;"WO";"2014084949";"A2";2014-06-05;"en"
13862420;0;0;"EP";"SUP";2016-08-23;"  ";"";"  ";9999-12-31;"  "
13859168;2014;23;"US";"ISR";9999-12-31;"WO";"2014084891";"A2";2014-06-05;"en"
17162177;0;0;"EP";"SUP";2017-08-03;"  ";"";"  ";9999-12-31;"  "
13862661;2014;25;"KR";"ISR";9999-12-31;"WO";"2014092925";"A1";2014-06-19;"en"
13864933;0;0;"EP";"SUP";2016-07-20;"  ";"";"  ";9999-12-31;"  "
6714884;0;0;"EP";"SUP";2009-05-13;"  ";"";"  ";9999-12-31;"  "
6714884;2007;5;"JP";"ISR";9999-12-31;"WO";"2007013199";"A1";2007-02-01;"ja"
91119000;1992;24;"EP";"NAT";9999-12-31;"EP";"0489267";"A1";1992-06-10;"en"
91300245;0;0;"EP";"SUP";1991-04-22;"  ";"";"  ";9999-12-31;"  "
13786659;2014;19;"EP";"ISR";9999-12-31;"WO";"2014068119";"A1";2014-05-08;"de"
13788881;2015;19;"EP";"ISR";9999-12-31;"WO";"2015066822";"A1";2015-05-14;"de"
17169064;0;0;"EP";"SUP";2017-08-21;"  ";"";"  ";9999-12-31;"  "
17169064;2017;41;"EP";"NAT";9999-12-31;"EP";"3228419";"A1";2017-10-11;"en"
1109636;0;0;"EP";"SUP";2004-07-02;"  ";"";"  ";9999-12-31;"  "
1109636;2004;34;"EP";"NAT";9999-12-31;"EP";"1158205";"A3";2004-08-18;"  "
10251567;0;0;"EP";"SUP";2013-02-07;"  ";"";"  ";9999-12-31;"  "
10251567;2013;11;"EP";"NAT";9999-12-31;"EP";"2295763";"A3";2013-03-13;"en"
13730802;2013;52;"EP";"ISR";9999-12-31;"WO";"2013189572";"A1";2013-12-27;"de"
13743906;0;0;"EP";"SUP";2015-10-30;"  ";"";"  ";9999-12-31;"  "
90401484;1990;50;"EP";"NAT";9999-12-31;"EP";"0402214";"A1";1990-12-12;"fr"
989602;2001;27;"EP";"ISR";9999-12-31;"WO";"0148431";"A1";2001-07-05;"en"
2003440;2006;8;"EP";"NAT";9999-12-31;"EP";"1247979";"A3";2006-02-22;"  "
6810978;0;0;"EP";"SUP";2011-05-13;"  ";"";"  ";9999-12-31;"  "
1102393;2001;32;"EP";"NAT";9999-12-31;"EP";"1122425";"A1";2001-08-08;"de"
1102593;0;0;"EP";"SUP";2008-11-05;"  ";"";"  ";9999-12-31;"  "
14193602;0;0;"EP";"SUP";2015-06-26;"  ";"";"  ";9999-12-31;"  "
14193602;2015;31;"EP";"NAT";9999-12-31;"EP";"2876133";"A3";2015-07-29;"en"
14160231;2014;38;"EP";"NAT";9999-12-31;"EP";"2779405";"A1";2014-09-17;"en"
14161010;0;0;"EP";"SUP";2014-06-05;"  ";"";"  ";9999-12-31;"  "
17150889;0;0;"EP";"SUP";2017-06-02;"  ";"";"  ";9999-12-31;"  "
17150889;2017;28;"EP";"NAT";9999-12-31;"EP";"3190269";"A1";2017-07-12;"en"
93110072;0;0;"EP";"SUP";1993-11-04;"  ";"";"  ";9999-12-31;"  "
93110072;1994;1;"EP";"NAT";9999-12-31;"EP";"0577002";"A1";1994-01-05;"de"
9786530;2010;4;"EP";"ISR";9999-12-31;"WO";"2010010476";"A1";2010-01-28;"en"
13720914;2013;50;"EP";"ISR";9999-12-31;"WO";"2013182355";"A1";2013-12-12;"en"
17191512;0;0;"EP";"SUP";2018-04-06;"  ";"";"  ";9999-12-31;"  "
17191512;2018;21;"EP";"NAT";9999-12-31;"EP";"3324039";"A1";2018-05-23;"de"
13862420;2014;25;"IL";"ISR";9999-12-31;"WO";"2014091485";"A1";2014-06-19;"en"
13865462;0;0;"EP";"SUP";2016-08-01;"  ";"";"  ";9999-12-31;"  "
13864933;2014;26;"JP";"ISR";9999-12-31;"WO";"2014098008";"A1";2014-06-26;"ja"
17184270;0;0;"EP";"SUP";2018-01-29;"  ";"";"  ";9999-12-31;"  "
17170534;0;0;"EP";"SUP";2017-10-18;"  ";"";"  ";9999-12-31;"  "
17170534;2017;48;"EP";"NAT";9999-12-31;"EP";"3249239";"A1";2017-11-29;"en"
6706831;2006;34;"EP";"ISR";9999-12-31;"WO";"2006087146";"A1";2006-08-24;"en"
10705825;2010;35;"EP";"ISR";9999-12-31;"WO";"2010097213";"A2";2010-09-02;"de"
10704384;2010;30;"EP";"ISR";9999-12-31;"WO";"2010084263";"A1";2010-07-29;"fr"
10706654;2010;36;"EP";"ISR";9999-12-31;"WO";"2010100237";"A2";2010-09-10;"en"
13743906;2013;32;"US";"ISR";9999-12-31;"WO";"2013116009";"A1";2013-08-08;"en"
13745574;2014;5;"EP";"ISR";9999-12-31;"WO";"2014015882";"A1";2014-01-30;"en"
13884542;0;0;"EP";"SUP";2016-10-18;"  ";"";"  ";9999-12-31;"  "
13884542;2014;47;"CN";"ISR";9999-12-31;"WO";"2014183372";"A1";2014-11-20;"zh"
5761346;2006;2;"SE";"ISR";9999-12-31;"WO";"2006004417";"A1";2006-01-12;"en"
5767861;2006;3;"EP";"ISR";9999-12-31;"WO";"2006005323";"A1";2006-01-19;"de"
6810978;2008;14;"JP";"ISR";9999-12-31;"WO";"2008038396";"A1";2008-04-03;"ja"
10764982;0;0;"EP";"SUP";2015-01-10;"  ";"";"  ";9999-12-31;"  "
1102593;2008;49;"EP";"NAT";9999-12-31;"EP";"1123984";"A3";2008-12-03;"  "
10703606;2011;33;"JP";"ISR";9999-12-31;"WO";"2011099120";"A1";2011-08-18;"ja"
5700598;2005;31;"EP";"ISR";9999-12-31;"WO";"2005071788";"A2";2005-08-04;"en"
5715331;2005;51;"EP";"ISR";9999-12-31;"WO";"2005121550";"A1";2005-12-22;"de"
14161010;2014;40;"EP";"NAT";9999-12-31;"EP";"2784339";"A1";2014-10-01;"en"
14163861;0;0;"EP";"SUP";2014-10-23;"  ";"";"  ";9999-12-31;"  "
938544;2000;46;"EP";"ISR";9999-12-31;"WO";"0068569";"A1";2000-11-16;"de"
938579;2000;52;"EP";"ISR";9999-12-31;"WO";"0079128";"A1";2000-12-28;"en"
13731676;2014;1;"EP";"ISR";9999-12-31;"WO";"2014000744";"A2";2014-01-03;"en"
13733069;2013;50;"EP";"ISR";9999-12-31;"WO";"2013183994";"A1";2013-12-12;"en"
17191230;0;0;"EP";"SUP";2018-02-15;"  ";"";"  ";9999-12-31;"  "
17191230;2018;12;"EP";"NAT";9999-12-31;"EP";"3296715";"A1";2018-03-21;"de"
17193635;0;0;"EP";"SUP";2018-03-29;"  ";"";"  ";9999-12-31;"  "
17193635;2018;18;"EP";"NAT";9999-12-31;"EP";"3315694";"A1";2018-05-02;"en"
13865462;2014;26;"KR";"ISR";9999-12-31;"WO";"2014099102";"A1";2014-06-26;"en"
17170722;0;0;"EP";"SUP";2017-09-08;"  ";"";"  ";9999-12-31;"  "
13743341;0;0;"EP";"SUP";2015-10-05;"  ";"";"  ";9999-12-31;"  "
13743341;2013;32;"US";"ISR";9999-12-31;"WO";"2013116125";"A2";2013-08-08;"en"
13800913;0;0;"EP";"SUP";2016-01-22;"  ";"";"  ";9999-12-31;"  "
13800913;2013;50;"US";"ISR";9999-12-31;"WO";"2013184285";"A1";2013-12-12;"en"
10711770;2010;38;"EP";"ISR";9999-12-31;"WO";"2010106564";"A1";2010-09-23;"en"
10713342;2010;41;"EP";"ISR";9999-12-31;"WO";"2010116004";"A1";2010-10-14;"fr"
17172529;0;0;"EP";"SUP";2017-10-10;"  ";"";"  ";9999-12-31;"  "
17172529;2017;48;"EP";"NAT";9999-12-31;"EP";"3249218";"A1";2017-11-29;"en"
13750939;2014;2;"EP";"ISR";9999-12-31;"WO";"2014006430";"A2";2014-01-09;"en"
91112701;0;0;"EP";"SUP";1991-10-22;"  ";"";"  ";9999-12-31;"  "
17162177;2017;39;"EP";"NAT";9999-12-31;"EP";"3223385";"A1";2017-09-27;"en"
17174345;0;0;"EP";"SUP";2017-10-11;"  ";"";"  ";9999-12-31;"  "
10152818;0;0;"EP";"SUP";2010-08-25;"  ";"";"  ";9999-12-31;"  "
10152818;2011;32;"EP";"NAT";9999-12-31;"EP";"2354104";"A1";2011-08-10;"en"
10706570;2010;33;"EP";"ISR";9999-12-31;"WO";"2010092158";"A2";2010-08-19;"en"
10708706;2010;33;"EP";"ISR";9999-12-31;"WO";"2010091895";"A2";2010-08-19;"de"
10764982;2010;42;"US";"ISR";9999-12-31;"WO";"2010120712";"A1";2010-10-21;"en"
10769577;0;0;"EP";"SUP";2015-05-11;"  ";"";"  ";9999-12-31;"  "
5816555;2006;25;"JP";"ISR";9999-12-31;"WO";"2006064948";"A1";2006-06-22;"en"
5853808;2006;28;"EP";"ISR";9999-12-31;"WO";"2006073698";"A1";2006-07-13;"en"
10722326;2011;31;"EP";"ISR";9999-12-31;"WO";"2011091864";"A1";2011-08-04;"en"
10723479;2010;33;"EP";"ISR";9999-12-31;"WO";"2010091675";"A2";2010-08-19;"de"
13738462;0;0;"EP";"SUP";2015-11-25;"  ";"";"  ";9999-12-31;"  "
13738462;2013;30;"CA";"ISR";9999-12-31;"WO";"2013106919";"A1";2013-07-25;"en"
14163861;2014;52;"EP";"NAT";9999-12-31;"EP";"2816226";"A1";2014-12-24;"de"
93104486;0;0;"EP";"SUP";1993-08-19;"  ";"";"  ";9999-12-31;"  "
16877504;2017;26;"CN";"ISR";9999-12-31;"WO";"2017107693";"A1";2017-06-29;"zh"
91115091;0;0;"EP";"SUP";1991-11-27;"  ";"";"  ";9999-12-31;"  "
9770440;2010;1;"EP";"ISR";9999-12-31;"WO";"2009157778";"A2";2009-12-30;"en"
9776056;2010;9;"EP";"ISR";9999-12-31;"WO";"2010022698";"A1";2010-03-04;"de"
92420242;0;0;"EP";"SUP";1992-11-23;"  ";"";"  ";9999-12-31;"  "
92420242;1993;5;"EP";"NAT";9999-12-31;"EP";"0526353";"A1";1993-02-03;"fr"
92910020;1993;28;"AT";"ISR";9999-12-31;"WO";"9323503";"A1";1993-11-25;"de"
2000377;0;0;"EP";"SUP";2002-04-29;"  ";"";"  ";9999-12-31;"  "
91914451;0;0;"EP";"SUP";1993-12-03;"  ";"";"  ";9999-12-31;"  "
91914451;1993;5;"JP";"ISR";9999-12-31;"WO";"9303287";"A1";1993-02-18;"en"
17170722;2017;42;"EP";"NAT";9999-12-31;"EP";"3232050";"A1";2017-10-18;"en"
17172224;0;0;"EP";"SUP";2017-10-30;"  ";"";"  ";9999-12-31;"  "
13807065;0;0;"EP";"SUP";2016-01-25;"  ";"";"  ";9999-12-31;"  "
13807065;2013;52;"JP";"ISR";9999-12-31;"WO";"2013191163";"A1";2013-12-27;"ja"
10153720;0;0;"EP";"SUP";2012-12-05;"  ";"";"  ";9999-12-31;"  "
10153720;2013;1;"EP";"NAT";9999-12-31;"EP";"2236752";"A3";2013-01-02;"en"
17174345;2017;45;"EP";"NAT";9999-12-31;"EP";"3242029";"A1";2017-11-08;"en"
17176949;0;0;"EP";"SUP";2017-10-24;"  ";"";"  ";9999-12-31;"  "
10716735;2010;41;"EP";"ISR";9999-12-31;"WO";"2010115224";"A2";2010-10-14;"de"
10717501;2010;42;"EP";"ISR";9999-12-31;"WO";"2010118722";"A1";2010-10-21;"de"
17181489;0;0;"EP";"SUP";2018-01-05;"  ";"";"  ";9999-12-31;"  "
17181489;2018;6;"EP";"NAT";9999-12-31;"EP";"3279747";"A1";2018-02-07;"en"
5858739;0;0;"EP";"SUP";2012-04-20;"  ";"";"  ";9999-12-31;"  "
5858739;2007;30;"US";"ISR";9999-12-31;"WO";"2007084101";"A2";2007-07-26;"en"
10769577;2010;44;"JP";"ISR";9999-12-31;"WO";"2010125878";"A1";2010-11-04;"ja"
10770747;2011;48;"EP";"ISR";9999-12-31;"WO";"2011147478";"A1";2011-12-01;"en"
10709569;2010;38;"EP";"ISR";9999-12-31;"WO";"2010106316";"A2";2010-09-23;"en"
10709676;2010;38;"EP";"ISR";9999-12-31;"WO";"2010107968";"A1";2010-09-23;"en"
91120849;0;0;"EP";"SUP";1993-09-27;"  ";"";"  ";9999-12-31;"  "
91120849;1993;46;"EP";"NAT";9999-12-31;"EP";"0490260";"A3";1993-11-18;"en"
10723561;2010;51;"EP";"ISR";9999-12-31;"WO";"2010145916";"A1";2010-12-23;"fr"
10724930;2010;48;"EP";"ISR";9999-12-31;"WO";"2010138234";"A1";2010-12-02;"en"
91115091;1992;12;"EP";"NAT";9999-12-31;"EP";"0475293";"A1";1992-03-18;"en"
125085;0;0;"EP";"SUP";2001-11-29;"  ";"";"  ";9999-12-31;"  "
17153200;0;0;"EP";"SUP";2017-06-12;"  ";"";"  ";9999-12-31;"  "
17153200;2017;31;"EP";"NAT";9999-12-31;"EP";"3199768";"A1";2017-08-02;"en"
17162318;0;0;"EP";"SUP";2017-07-27;"  ";"";"  ";9999-12-31;"  "
17162318;2017;39;"EP";"NAT";9999-12-31;"EP";"3222782";"A1";2017-09-27;"de"
1980190;2002;18;"EP";"ISR";9999-12-31;"WO";"0234664";"A1";2002-05-02;"en"
2001399;0;0;"EP";"SUP";2002-06-27;"  ";"";"  ";9999-12-31;"  "
14193688;0;0;"EP";"SUP";2015-04-23;"  ";"";"  ";9999-12-31;"  "
14193688;2015;24;"EP";"NAT";9999-12-31;"EP";"2881580";"A1";2015-06-10;"en"
5300012;0;0;"EP";"SUP";2005-05-03;"  ";"";"  ";9999-12-31;"  "
5300012;2005;28;"EP";"NAT";9999-12-31;"EP";"1553262";"A1";2005-07-13;"fr"
10157166;0;0;"EP";"SUP";2014-03-06;"  ";"";"  ";9999-12-31;"  "
10157166;2014;15;"EP";"NAT";9999-12-31;"EP";"2233735";"A3";2014-04-09;"en"
6019821;0;0;"EP";"SUP";2008-12-22;"  ";"";"  ";9999-12-31;"  "
6019821;2009;4;"EP";"NAT";9999-12-31;"EP";"1843056";"A3";2009-01-21;"  "
17172224;2017;49;"EP";"NAT";9999-12-31;"EP";"3252367";"A1";2017-12-06;"en"
17176585;0;0;"EP";"SUP";2017-10-19;"  ";"";"  ";9999-12-31;"  "
10721732;2010;47;"EP";"ISR";9999-12-31;"WO";"2010133444";"A2";2010-11-25;"de"
10722181;2010;41;"EP";"ISR";9999-12-31;"WO";"2010116195";"A2";2010-10-14;"en"
17176949;2018;2;"EP";"NAT";9999-12-31;"EP";"3266579";"A1";2018-01-10;"de"
17182147;0;0;"EP";"SUP";2017-12-08;"  ";"";"  ";9999-12-31;"  "
17182096;0;0;"EP";"SUP";2017-12-15;"  ";"";"  ";9999-12-31;"  "
17182096;2018;4;"EP";"NAT";9999-12-31;"EP";"3273033";"A1";2018-01-24;"en"
10711982;0;0;"EP";"SUP";2014-06-04;"  ";"";"  ";9999-12-31;"  "
10711982;2011;31;"JP";"ISR";9999-12-31;"WO";"2011092834";"A1";2011-08-04;"ja"
10727088;2010;45;"EP";"ISR";9999-12-31;"WO";"2010128241";"A2";2010-11-11;"fr"
10729495;0;0;"EP";"SUP";2013-03-19;"  ";"";"  ";9999-12-31;"  "
125085;2002;3;"EP";"NAT";9999-12-31;"EP";"1101934";"A3";2002-01-16;"  "
5815399;0;0;"EP";"SUP";2015-06-15;"  ";"";"  ";9999-12-31;"  "
