id;ipc_text;change_date;bulletin_year;bulletin_nr
11382237;"F03D11/00, F03D7/04, F03D7/02";2015-07-10;2015;33
87311186;"F16C19/10";1988-05-14;1988;26
87311186;"F16C19/50, F16C19/10";1988-07-13;1988;35
88103883;"F04D29/38";1988-07-30;1988;37
6020483;"G08C17/02, G06K17/00, G06K19/00, G01D21/00, G06K19/07";2015-01-16;2015;8
6022491;"B64C3/18, B64C3/24, B64C3/26, B29C33/30, B29C70/30, // B29D22/00";2007-03-30;2007;18
11382193;"F03D1/06, F03D7/04";2012-12-11;2012;50
11382363;"F03D7/02, F03D11/02, F16H1/28";2013-05-28;2013;22
14875457;"F03D13/00, F03D9/00, F03D1/02, B64C39/02, B64F3/00";2016-09-30;2016;44
14876207;"F04D29/66, A61M16/00";2016-10-07;2016;45
11169521;"F03D1/00, F03D1/06";2012-12-11;2012;50
11174783;"F03D11/00, F04B53/20, F04B53/16, F04B53/18, F04B53/22";2012-02-08;2012;6
11742996;"B01D3/04, B01D3/34, B01D3/42";2012-11-16;2012;51
11742996;"B01D3/04, B01D3/34, B01D3/42, C01B3/00, B01D53/22, B01D63/06, C01B3/50, C01B5/00";2013-12-20;2014;4
14900284;"E02D27/42, E02D27/01";2017-05-26;2017;26
15001482;"F03D9/00, B64D41/00";2015-11-17;2015;47
15001950;"C08K3/36, C09D175/04, F03D13/00";2016-02-23;2016;8
15166812;"F03D1/00, F03D1/06";2015-11-17;2015;47
87300911;"B01F3/04";1987-07-18;1987;36
87402106;"F16C3/02, B29C67/18";1988-03-26;1988;19
10845453;"F03D9/00, B63B35/44";2012-05-11;2012;24
10845453;"F03D9/00, B63B35/44, F03D1/00, F03D11/04";2013-03-29;2013;18
11739104;"F16C33/76, F16J15/32, F16H1/16, F16H57/029";2013-05-10;2013;24
11739334;"F03D3/00";2012-11-16;2012;51
6743451;"E04H12/12, E04H12/16, F03D11/04";2007-12-07;2008;2
6749297;"A62B35/00";2008-11-28;2009;1
6749297;"A62B1/06, E06C7/18";2009-06-26;2009;31
11166598;"F03D15/00, F16H1/28, F16H1/46";2016-05-27;2016;26
11169525;"F03D7/00, F03D7/04, F03D9/00, H02K11/00, H02K7/18";2012-12-11;2012;50
10857951;"B64D15/16, F03D80/40";2017-12-01;2018;1
10860973;"C03C3/087, C03C3/085, C03C13/00, C03C4/00, C08J5/08";2013-09-27;2013;44
11742963;"B01J19/08, B01J19/20, C01B3/24, C01B31/02";2012-11-16;2012;51
11742963;"B09B3/00, F03G7/00, F24J2/00, C01B31/02, C01B3/00, C12P3/00";2014-05-02;2014;23
11713841;"F03D7/02, F03D7/04, F03D1/06, F03D80/40";2016-03-11;2016;15
14872079;"B63H9/06";2016-10-14;2016;46
15152873;"H02P9/00, F01D15/10, F02C9/28, H02P9/04, H02P9/48";2016-01-29;2016;9
15160110;"F03D1/06";2015-09-22;2015;39
11382237;"F03D80/00, F03D7/04, F03D7/02";2016-01-08;2016;6
11700641;"H02K15/03, H02K1/27, H01F7/02";2012-08-03;2012;36
11180546;"C07F9/6561";2012-01-18;2012;3
11180546;"C07F9/6561, A61K45/06";2012-02-17;2012;12
11180546;"C07F9/6561, A61K45/06, A61K31/675";2015-05-01;2015;23
11742997;"F24J3/08, F25B30/06";2012-11-16;2012;51
14900568;"F03B13/10, F03B13/26, F03B15/00, F03B17/06";2017-06-02;2017;27
6113246;"F02M51/06, F02M61/16, F02M61/08, F02M61/12, F02M61/18";2006-09-29;2006;44
6115518;"F03D11/00";2006-09-08;2006;41
10860973;"C03C3/087, C03C13/00, C08J5/08";2014-02-28;2014;14
11006534;"F03B13/06, F03D9/02";2012-02-15;2012;7
10845453;"F03D9/00, B63B35/44, F03D1/00, F03D13/25";2016-02-05;2016;10
10848112;"H02K1/12, H02K1/14, H02K1/16, H02K1/17";2012-12-21;2013;4
11702780;"H01M10/48, G01R31/36, H01M10/42, H02J3/32, H02J7/02";2013-05-17;2013;25
11702780;"H01M10/48, G01R31/36, H01M10/42, H02J3/32, H02J7/04, // H01M10/44, H01M10/46, H01M10/06";2014-04-04;2014;19
11290346;"F24D17/00";2012-07-04;2012;27
11290346;"F24D17/00, B60H1/00, B62D25/06, F24H1/06, F24H1/08, F24J2/04, F24J2/24, F24J2/46, H01L31/058, F24H1/00, // F24J2/00";2013-10-11;2013;46
6026555;"H02J13/00, H02J3/38";2008-03-14;2008;16
6124041;"F01D5/18";2007-04-27;2007;22
6125678;"F03D1/00, F03D1/06, F03D11/00";2008-05-16;2008;25
14885547;"B02C18/06, G06F21/80, B23C3/00, B23B51/04, B23C1/08, B23K26/12, B23Q3/06, B23B41/00, B23Q11/00, B23Q11/08, G11B5/024, G11B23/50, B23K101/36, B23K26/142, B23K26/382, B23K26/384";2017-10-13;2017;46
10851166;"H01G2/10, H01G9/038";2012-04-08;2012;19
10851166;"H01G2/10, H05F7/00, H01G9/00, H02J7/34";2013-11-15;2013;51
85903204;"D03D47/36, B65H51/22";1986-06-14;1986;31
86100012;"H02J3/26";1987-05-23;1987;28
86115838;"B29C67/14, // (B29K105/04, B29L31:52)";1987-04-25;1987;24
15161092;"G07C9/00, G02B27/00, G06F3/00, G07C9/02, G06F1/16";2016-08-26;2016;39
15161183;"F01D9/02, F01D9/04, F01D5/14";2015-10-27;2015;44
11743432;"F03D11/00, H02B1/40, H02B1/46";2013-05-24;2013;26
11743432;"F03D80/00, H02B1/40, H02B1/46, H05K5/00, F03D80/80";2017-08-04;2017;36
15152853;"H02K3/28, H02M5/458, H02M7/493, // H02K7/18, H02K11/04, H02P9/00";2016-07-01;2016;31
15152853;"H02K3/28, H02M5/458, H02M7/493, // H02K7/18, H02K11/04, H02P9/00, H02P25/22, H02P27/06, H02M5/14";2018-02-02;2018;10
87402106;"F16C3/02, B29C67/18, F16L11/11, F16L33/00";1992-01-03;1992;8
88101203;"H02P9/44";1988-07-23;1988;36
11738598;"F03D9/00, F03D7/04";2013-05-17;2013;25
11738598;"F03D9/00, F03D7/04, F03D7/02";2015-03-20;2015;17
15163014;"F01D25/30, F01D25/16";2015-10-27;2015;44
15164911;"F03D7/04";2015-11-03;2015;45
15164911;"F03D7/04, F03D9/00, G05B13/04, F03D17/00";2016-12-16;2017;3
11733560;"F03D11/00, G01L25/00, G01L1/22";2013-04-19;2013;21
11733560;"F03D17/00, F03D80/40, G01L25/00, G01L1/22";2016-09-02;2016;40
15003140;"G06F9/445";2016-06-07;2016;23
15151161;"F01D5/16, F01D5/28";2015-07-21;2015;30
15155556;"H02K1/24, B02C17/24";2016-07-22;2016;34
6756283;"F03D5/00, F03D3/00, F03D7/00, F03D7/06";2008-12-19;2009;4
11150466;"H02P9/00, H02P21/00";2012-05-08;2012;19
10852970;"F16L9/16, B29C53/70";2013-03-08;2013;15
10852970;"F16L9/16, B29C53/70, B29L23/00, F16L1/12, F16L9/12";2014-11-14;2014;51
11169525;"F03D7/00, F03D7/02, F03D9/00, H02K11/00, H02K7/18, H02K15/16";2015-12-11;2016;2
11171563;"F03D7/02";2012-01-04;2012;1
86200305;"F03B17/02";1986-08-23;1986;41
6020891;"F03D7/02, F03D7/04";2007-03-09;2007;15
6025785;"B60P3/40";2007-05-18;2007;25
6754395;"B63H9/02";2008-02-01;2008;10
6754395;"B63H9/02, B63H1/26";2011-12-16;2012;3
6761985;"F01D5/28";2009-01-16;2009;8
15157963;"F03D7/02";2015-09-15;2015;38
15163162;"F01D5/02, F16D1/06, F02C7/36";2015-10-13;2015;42
87201549;"F03D1/06, F03D7/02";1988-01-23;1988;10
11150590;"F04D29/54";2012-07-10;2012;28
11152747;"B41M5/24, B41M3/00, B41M1/14";2012-07-31;2012;31
11153696;"F03D7/02, F03D11/00, F16C19/52";2012-08-07;2012;32
14876207;"F04D29/66, A61M16/00, F04D17/16";2016-11-04;2016;49
14876207;"F04D29/66, A61M16/00, F04D17/16, F04D29/42";2017-09-29;2017;44
11742998;"C12P3/00";2016-05-20;2016;25
15000475;"G01N29/04, G01S13/87, G01S1/00, G01S5/00";2015-11-17;2015;47
11151847;"F03D7/02, F03D11/02";2012-07-24;2012;30
11151847;"F03D7/02";2016-09-09;2016;41
11163084;"A61B8/00";2011-11-23;2011;47
87301289;"G01M11/08, G01L1/24, G08B21/00";1988-07-02;1988;33
6748065;"H02J3/36, H02M3/158, H02M7/5387";2009-02-06;2009;11
14872079;"A61K39/395, C07K16/00, B63H9/10";2017-08-25;2017;39
14885784;"H02K3/04";2016-12-16;2017;3
14895994;"F03D7/02";2017-03-31;2017;18
11700820;"F03D11/00";2012-10-12;2012;46
11700820;"F03D80/00";2016-02-19;2016;12
11701227;"H02J3/48, F03D9/00, F03D7/02";2013-02-22;2013;13
11164254;"F03D7/04";2012-10-30;2012;44
11168300;"B64D41/00";2011-12-28;2011;52
14848847;"E04H12/12";2016-07-01;2016;31
6125461;"F01D5/18";2007-05-04;2007;23
6252927;"F02C3/067, F01D5/14, F01D9/02, F02C3/13";2006-11-10;2006;50
15001593;"F03D7/02, F03D11/00";2015-12-29;2016;1
15001593;"F03D80/00, F03D7/02";2016-11-25;2016;52
15002814;"E04H12/10, E04H12/20";2016-04-05;2016;14
11171814;"G01H1/00";2013-01-01;2013;1
11172048;"F02D41/02, F02D41/14, F02B63/00";2012-03-27;2012;13
11172065;"F03D7/00, F03D11/00";2012-01-04;2012;1
1109556;"E04G11/28";2001-10-05;2001;47
1109556;"E04G11/28, E04H12/12";2002-04-26;2002;24
1115170;"F03D7/02";2001-11-16;2002;1
11721259;"F03D11/00, G01M5/00";2013-04-12;2013;20
11723002;"F03D7/04";2013-03-22;2013;17
11723238;"F03D7/04";2013-03-08;2013;15
11741304;"H02K1/20, H02K7/18";2013-05-03;2013;23
14902198;"F16K37/00, F16K31/53";2017-06-23;2017;30
14902198;"F16K37/00, F16K31/53, F16K31/05, G01D5/20";2018-01-26;2018;9
11382351;"F03D9/00, F03D7/02";2013-05-21;2013;21
11700020;"H02K1/14, H02K1/18, H02K7/08, H02K15/00, H02K21/02, H02K7/18, H02K7/12";2013-10-11;2013;46
87202008;"A61B19/00, A61F5/04";1988-04-01;1988;20
1000759;"B29B11/16, B29C70/38, B29C70/30";2002-09-06;2002;43
6252858;"B63B39/00, // B63B59/02";2006-07-28;2006;35
6252858;"B63B39/00, B63B59/02";2006-09-08;2006;41
6252858;"B63B39/00, B63B59/02, // B63B27/30";2008-02-29;2008;14
6748065;"H02J3/36, H02M3/158, H02M7/5387, H02M7/42, H02M7/757, H02M1/00";2015-12-18;2016;3
6748065;"H02J3/36, H02M7/00, H02M7/162, H02M7/19, H02M1/32, H02M7/757, H02M1/00, H02M7/5387";2016-10-21;2016;47
10857336;"B63B27/00, B63C3/08, B63B25/22, F03D11/00, B63H21/36";2013-06-21;2013;30
10858808;"B23P19/06";2013-08-02;2013;36
11150761;"F03D7/02";2011-07-01;2011;31
11156754;"F03D1/06, F03D11/00";2011-08-05;2011;36
11160028;"B29C73/12, B29C73/10, B29C73/32";2011-09-02;2011;40
11153696;"F03D80/70";2016-09-30;2016;44
11156138;"B21D53/78, F03D1/06, B23P15/04, B21D26/033";2011-08-26;2011;39
15164370;"F03D7/02";2015-11-03;2015;45
88102781;"F04D29/02, F04D29/38, B64C11/26";1988-08-20;1988;40
88102781;"F01D5/28, B64C11/26, F04D29/02, F04D29/38";1989-01-02;1989;8
6733024;"G01N33/569, G01N33/543";2007-12-14;2008;3
6736954;"H04Q7/20";2008-05-09;2008;24
6744842;"F02D23/00, F02B37/12, F02B37/00";2009-02-13;2009;12
6253141;"C23C28/04, C23C14/08, C23C16/40";2007-01-19;2007;8
6253141;"C23C28/04, C04B41/50, C04B41/52, C04B41/87, C04B41/89, C04B41/00";2012-11-02;2012;49
11151849;"F03D7/02, F03D11/00, F16D65/00, F16D65/14";2012-07-24;2012;30
11151849;"F03D7/02, F03D11/00, F16D65/00, F16D65/14, F16D65/18, // F16D121/24, F16D125/40, F16D127/10";2013-06-14;2013;29
15156697;"B29C70/48, B29D99/00";2015-09-22;2015;39
15164828;"F03D7/04, F03D9/00, F03D11/00";2015-10-27;2015;44
11723397;"H02H3/28";2014-02-21;2014;13
11723397;"H02H7/26, H02H3/28, // H02H1/04";2015-06-26;2015;31
11724610;"F03D1/00";2013-02-15;2013;12
11175051;"B64C23/06, F01D5/14, F03D1/06, F03D7/02, F03D7/04";2013-01-22;2013;4
11176137;"H02K1/27, H02K15/03";2013-02-05;2013;6
11706571;"F03D1/06, F03D11/00";2012-12-14;2013;3
11706771;"F03D7/04";2013-01-04;2013;6
11710315;"F03D3/04, F03D3/06";2012-11-16;2012;51
11154443;"H02J7/00, H02N3/00";2012-08-21;2012;34
11156579;"F03D1/06";2011-08-05;2011;36
11156615;"F16H55/12, F16H55/17";2012-09-04;2012;36
6735395;"H02P9/00";2007-10-19;2007;47
6735395;"H02P9/00, F03D9/00, F03D7/04";2008-04-04;2008;19
11153778;"B22D19/04";2011-08-26;2011;39
11743715;"H02P3/22, H02H7/08, F03D7/02, B64C13/50";2014-05-02;2014;23
14902271;"F16K37/00, F16K31/00, G01D5/12";2017-06-23;2017;30
15001828;"B63B21/27";2016-04-26;2016;17
15154863;"F03D7/02, F03D11/00";2015-08-25;2015;35
15155414;"F02C9/00, G05B13/04";2015-09-01;2015;36
10859386;"F03D7/04";2013-08-16;2013;38
11000740;"B64C27/33, B64C27/54";2011-08-05;2011;36
11000740;"B64C27/33, F03D1/06, B64C27/54";2011-11-04;2011;49
15155915;"H02J3/36, H02M7/00";2015-09-01;2015;36
15155915;"H02M7/48, H02J3/36";2017-02-17;2017;12
15158540;"G01R31/02, H02M5/458, // G01R31/42";2015-09-15;2015;38
11157316;"H02K3/28, H02K7/18, H02K1/14";2012-09-11;2012;37
11157316;"H02K3/28, H02K3/18, // H02K1/14, H02K7/18";2018-04-20;2018;21
15152319;"F04D7/04, F04D29/22, F04D29/42";2015-08-18;2015;34
15157399;"B64C11/14, F02C7/04";2015-09-08;2015;37
11002782;"F03D11/02";2012-10-09;2012;41
11002782;"F03D15/00";2016-02-05;2016;10
11004309;"F03B13/20, F03G7/08";2011-11-30;2011;48
11704585;"F03D11/00, F03B11/00, F03D9/00";2012-11-30;2013;1
11707847;"F03D1/06";2012-12-14;2013;3
11709240;"F16H15/28, B62M23/00";2012-12-07;2013;2
11009224;"F03D7/04, F03D7/02, F03D11/00";2012-05-29;2012;22
14819800;"F03D13/00, F03D7/00, F16D59/00";2016-04-08;2016;19
11742969;"C01B3/38, B01J19/24, B01J19/08";2012-11-16;2012;51
11742969;"C01B3/38, B01J8/04, B01J19/12";2014-05-09;2014;24
14889428;"H02N2/18";2017-01-20;2017;8
86730040;"F16H57/04, F16H55/17";1986-12-13;1987;5
86904048;"G05F1/67";1987-06-27;1987;33
11702780;"H01M10/48, G01R31/36, H01M10/42, H02J3/32, H02J7/04, H01M10/44, H02J3/38, // H01M10/46, H01M10/06";2015-03-06;2015;15
6255951;"G05B19/408";2007-04-27;2007;22
6255951;"G05B19/408, G05B23/02";2009-02-27;2009;14
10843506;"F03D9/00, H02P9/04";2012-09-28;2012;44
11151133;"F03D1/06, F03D11/00, F03D11/04";2012-07-17;2012;29
11156800;"F03D7/02";2011-08-26;2011;39
11157131;"B29C33/26, // B29L31/08";2011-11-23;2011;43
1110591;"F03D1/06";2001-09-21;2001;45
1121002;"F01D11/00, F01D5/08, F01D25/12";2002-07-05;2002;34
1121002;"F01D11/00, F01D5/08, F01D25/16";2003-12-12;2004;5
14895994;"F03D7/02, F03D1/00, F03D9/25, F03D13/20";2018-01-19;2018;8
86402576;"F03D1/06, B64C27/35";1987-04-25;1987;24
15000402;"E04H12/04, E04H12/34";2016-07-15;2016;33
87905096;"F03B13/12";1988-06-04;1988;29
6737524;"F03D11/00, F16C23/08, F16J15/34, F16J15/44";2007-10-19;2007;47
15155514;"H02J3/38, F03D7/04, F03D9/00";2015-10-06;2015;41
15164223;"F03D11/00, F03D1/06, H05K9/00";2015-10-20;2015;43
15157399;"B64C11/14, F02C7/04, F01D5/02";2016-06-03;2016;27
15164301;"F16C33/66, F16C19/40, F16C19/38, F16C33/37";2015-10-27;2015;44
14819800;"F03D13/00, F03D7/00, F16D59/00, F03D7/02";2017-02-10;2017;11
14837984;"H02K21/22";2016-05-27;2016;26
11167439;"H02J3/36";2012-11-27;2012;48
11167439;"H02J3/36, H02J3/38";2014-02-28;2014;14
11169118;"F03D11/02, F16H55/06, F03D7/02";2011-12-21;2011;51
6770606;"F03D3/02, F03D3/06";2009-12-18;2010;3
6770606;"F03D7/06, F03D3/00";2011-11-18;2011;51
6793184;"H02H7/08";2008-05-09;2008;24
14900825;"B64C27/33, F03D3/06";2017-06-02;2017;27
14900825;"B64C27/33, F03D3/06, B64C39/06, B64C11/18, F03D1/06, F03D7/02";2018-02-23;2018;13
14902271;"F16K37/00, F16K31/00, F16K31/53, F16K31/05, G01D5/20";2018-01-26;2018;9
15001043;"F03D9/02, F04B17/02, F03D7/02, F03D7/04";2015-12-08;2015;50
87102023;"F04D13/06, F04D29/04";1987-08-31;1987;42
87105032;"E04B1/343";1987-08-31;1987;42
87108661;"B23K11/08, B23K31/06, B21C37/08";1987-11-07;1987;52
11160028;"B29C73/12, B29C73/10, B29C73/32, // B29L31/30";2015-01-09;2015;7
11160421;"F03D5/06";2012-05-08;2012;19
14837984;"H02K21/22, H02K29/03";2017-04-21;2017;21
85100693;"B21D43/22, B65H29/34";1985-06-08;1985;32
85101872;"A01B9/00, A01B15/16";1985-09-27;1985;48
11176941;"H02J3/16";2013-02-12;2013;7
11176941;"H02J3/16, H02J3/38";2017-02-03;2017;10
11178881;"B64C31/06, F03D5/00";2013-02-26;2013;9
11742984;"F02B23/10, F02M43/04, F02D19/12, F01P9/00";2012-11-16;2012;51
11742984;"F03G7/00, C12P3/00, F02D35/02, F02D41/00";2014-06-20;2014;30
6254932;"F03D1/00, E02D7/06";2007-03-02;2007;14
6254932;"E02D7/06, E02D7/08, E02D27/42, E02D27/52, F03D1/00, F03D11/04";2012-08-17;2012;38
11172065;"F03D7/00, F03D11/00, F03D7/02";2014-05-02;2014;23
11172065;"F03D7/00, F03D17/00, F03D7/02";2017-09-29;2017;44
11156674;"F03D7/04";2011-08-05;2011;36
11156674;"F03D7/04, F03D7/00, F03D7/02";2014-10-17;2014;47
11156674;"H02P9/00, F03D7/00, H02P9/04";2017-12-22;2018;4
11179613;"H04L12/24, H04L29/06, G06F21/00, H04L29/08";2013-03-05;2013;10
11180081;"F03D9/02, F03D7/04";2013-03-05;2013;10
1125014;"F04D29/32";2002-05-17;2002;27
1125014;"F04D29/32, F04D25/02";2003-06-28;2003;33
6775583;"F03D1/00";2009-04-17;2009;21
15164828;"F03D80/00";2017-12-01;2018;1
15165678;"H02J3/36, H02J3/38";2015-11-24;2015;48
15165971;"B28B15/00, E04B1/04, E04H5/02";2015-11-03;2015;45
14895507;"E21B33/12, E21B34/08, E21B23/04";2016-10-28;2016;48
87100983;"H02J3/38";1987-06-27;1987;33
6756612;"F01D1/32, F01K11/04, F01K25/04, F03G6/00";2008-03-07;2008;15
14848847;"E04H12/12, H01Q1/12";2016-07-15;2016;33
6024327;"F01D5/28, F01D25/00, B32B15/08, B05D5/08, B32B27/00, B32B27/18, C09D5/16, C09D5/38, C09K3/18";2008-04-25;2008;22
11709240;"F16H15/50, F16H15/28";2015-01-30;2015;10
14871222;"H02P5/46";2016-09-23;2016;43
14871222;"H02P5/685, H02P9/48, F03D9/25, F03D5/00";2017-08-11;2017;37
15001043;"F04B17/02, F03D7/02, F03D7/04, F03D9/02";2016-01-29;2016;9
15150368;"H02J3/04, H02J3/38, H02J13/00";2015-07-14;2015;29
1301709;"H04Q7/28";2002-01-11;2002;9
1308515;"H02K16/00, H02K7/10";2002-05-17;2002;27
1401717;"H02K19/10, H02K19/12";2001-11-23;2002;2
87108661;"B23K11/08, B23K31/02, B21C37/08";1990-08-11;1990;39
984823;"F03D7/02";2002-11-15;2003;1
6838063;"F03B13/12, F03B13/10, H02P9/04";2008-07-25;2008;35
11742991;"C01B3/36, B01J19/08, B01J19/24, C01B31/02";2012-11-16;2012;51
11742991;"C01B3/36, C01B31/02, B01J19/12, B01J19/24";2014-05-09;2014;24
6121536;"H01H33/36";2008-02-29;2008;14
6253232;"H02K1/27";2007-03-23;2007;17
6253500;"H01F38/18";2006-12-08;2007;2
6793527;"F01D5/30, B23P15/00";2008-06-27;2008;31
11184545;"F16H37/02, F16H15/50, F16H37/08, F16H3/72, // F16H37/10";2012-03-07;2012;10
11004657;"G01B21/32, F03D11/00";2011-12-14;2011;50
11008314;"F03D11/02";2012-04-17;2012;16
11008314;"F03D80/00";2016-03-04;2016;14
11160521;"F02N15/04, F16H57/00, F16H3/44";2011-09-09;2011;41
11163772;"C08G18/66, C08L75/04, C08K3/36";2011-11-23;2011;44
11169118;"F03D11/02, F16H57/023";2012-11-09;2012;50
11169311;"F01K3/12, F28D20/02, F01K9/00, F01K11/04, F01K3/00, F01K25/10";2012-12-11;2012;50
11743184;"F03D3/04";2013-05-10;2013;24
14902226;"H02P9/00";2017-06-23;2017;30
14902226;"H02P9/00, H02H3/087, H02J3/36, H02J3/38, H01H9/56, H02H7/22, H02H9/02, // H02P9/10, H02J1/10, F03D9/25";2018-04-20;2018;21
15001483;"F03D9/00, B64D41/00";2015-11-17;2015;47
15002606;"F03D15/00, // F03D1/06, F03D3/06";2016-04-26;2016;17
11158203;"F02C6/12";2011-11-23;2011;42
11158203;"F02C6/12, F01D11/00, F01D25/24";2012-03-30;2012;18
11158586;"G05B13/02, G05B23/02, F03D7/04, H02P9/04";2011-08-26;2011;39
6737524;"F16J15/447, F16C19/38, F16C33/66, F16C33/76, F03D11/00, F16C23/08, F16J15/34";2011-11-11;2011;50
6737524;"F16C33/78, F16C33/80, F03D11/00, F16C33/66, F16J15/34, F16J15/447, F16C19/38, F16C23/08";2014-09-19;2014;43
11159638;"F24J2/04, F24J2/52";2012-09-25;2012;39
11161810;"H02K7/18, H02K11/00";2011-11-23;2011;45
11161910;"F03D7/04";2011-09-09;2011;41
6253500;"H01F38/18, F03D7/00";2010-04-23;2010;21
6255504;"B29C70/48, F03D1/06";2007-03-30;2007;18
6255563;"G01L1/24, G01D5/353";2007-03-30;2007;18
15150163;"H02K15/04, // H02K3/12";2016-06-10;2016;28
15155593;"F03D7/02";2015-08-25;2015;35
15156772;"F16N39/04, F03D11/00";2015-12-02;2015;49
6744842;"F02D23/00, F02B37/12, F02B37/00, F01D17/14, F02C6/12, F02C9/22";2009-05-29;2009;27
6754401;"F03D7/04, F03D9/00";2008-02-01;2008;10
6255199;"F03D1/00";2007-03-16;2007;16
6255199;"F03D11/04, C23F13/02";2012-09-21;2012;43
10849605;"D02G3/02, C23C16/44, D03D15/00";2012-08-31;2012;40
14816969;"F03D9/00, F03D1/00";2016-04-01;2016;18
14816969;"F03D1/00, F03D9/32, F03D3/04, F03D3/06, B60L8/00, B60K16/00";2016-09-02;2016;40
11169779;"H02K15/00, H02K15/03";2012-12-18;2012;51
11169879;"H02P9/42, H02M5/458";2011-12-28;2011;52
11169879;"H02P9/42, H02M5/458, H02J3/38, H02P9/00";2013-11-22;2013;52
14884326;"F03D13/00, F03D9/00, F16C19/54, F03D1/06";2016-12-09;2017;2
86400675;"H02K49/06, H02K51/00";1986-08-29;1986;42
11724610;"E04G1/18, F03D1/00, E04H12/34";2015-04-24;2015;22
11731526;"F03B17/06";2014-04-11;2014;20
11731526;"F01D5/02, F03B17/06";2015-03-27;2015;18
11182332;"F03D11/00, F03D1/00";2013-03-26;2013;13
11182332;"F03D80/80, F03D13/10, F03D1/00";2016-04-22;2016;21
11006492;"F16D3/60";2013-02-12;2013;7
11007692;"H02J3/28";2013-03-26;2013;13
11007692;"H02J3/38";2014-10-17;2014;47
15153485;"F04D29/32, // F04D19/02";2015-11-17;2015;47
15153550;"H02P9/08, H02P9/30, H02P9/00, B60L11/18";2015-08-18;2015;34
15156772;"F03D80/00, F16N39/04";2017-01-20;2017;8
15158644;"F02M61/16, F02M51/06, F02M57/06, F02M61/18, F02M61/12";2015-09-22;2015;39
15160697;"H01F7/127, H01F7/128, // H01F27/22";2015-11-24;2015;48
15163973;"E02F9/12, // E02F3/30";2016-09-16;2016;42
11153557;"H02J3/26";2012-08-07;2012;32
11155644;"H02K7/00";2012-02-15;2012;7
11155944;"F03D7/04";2012-08-28;2012;35
6755831;"F03D1/06";2007-11-02;2007;49
6761826;"F03D7/00, F03D7/02";2009-02-27;2009;14
11153351;"F03D1/06";2012-08-07;2012;32
87300087;"E02B17/02";1987-06-20;1987;32
87420015;"E04B1/343";1987-08-01;1987;38
87630141;"H02K15/02, H02K21/08, H02K21/46, H02K21/06, H02K23/04";1988-03-12;1988;17
1115170;"F03D7/02, F03D11/00";2007-02-02;2007;10
1125581;"F03B3/12, F03B3/02";2002-03-15;2002;18
6771102;"G05F1/70";2008-01-04;2008;6
87309872;"C08G63/00, C08G59/02, C08L67/06, C08G18/62, C08G18/69";1988-03-26;1988;19
6751904;"G06F11/00";2007-12-21;2008;4
87103399;"F04D29/18, F04D3/00";1987-08-08;1987;39
6758740;"G05B13/02, G05D3/12, G05D5/00, G05D9/00, G05D11/00, G05D17/00, F03D9/00, H02P9/04";2009-02-13;2009;12
11162565;"F01D25/16, F01D25/28, F02C7/20, F02K3/06, B64D27/18, B64D29/06";2011-11-23;2011;44
11162612;"E02B17/00, E04H12/34, E04H12/10";2012-10-16;2012;42
15153574;"F03D7/04, F03D7/02";2015-08-04;2015;32
15156369;"H02P29/02, H02P25/22, // F03D7/00, G01R31/34";2016-07-29;2016;35
1402253;"F16H1/46";2002-01-18;2002;10
1402253;"F16H1/46, B60K17/04, F16H1/28, F16H57/08";2008-11-21;2008;52
6751904;"G05D11/00, G06F11/30, G06Q10/00";2011-03-18;2011;16
6755341;"F03D9/00, H02P9/00, H02P9/10";2008-08-01;2008;36
11183132;"F03D7/04";2013-04-02;2013;14
11183132;"F03D7/02, F03D7/04";2013-11-22;2013;52
14844368;"B64C31/06, B64B1/66";2016-06-24;2016;30
11153383;"E02D13/04";2011-04-22;2011;21
11154655;"F03D7/02";2012-08-21;2012;34
11155323;"B64C3/18";2011-08-26;2011;39
15157429;"F03D1/06";2015-09-08;2015;37
15157429;"F02C7/045, F03D1/06";2018-05-18;2018;25
15158515;"G01R15/18, G01R31/00, // H04Q9/00, G01R29/08, B64D45/02";2015-09-15;2015;38
11155979;"F16L3/10, H02G3/22";2012-08-28;2012;35
11157166;"F04D25/04";2011-08-12;2011;37
11157166;"F04D25/04, F04D19/00, F04D19/02, F04D25/06, F04D25/08, F04D25/16, F03D1/00, F03D1/02, F03G7/00";2012-08-31;2012;40
11703373;"F03D7/02";2012-11-23;2012;52
11704822;"B64D15/12, H05B3/36";2012-11-02;2012;49
11705022;"F16H1/36, F16H1/28";2012-10-26;2012;48
11190449;"F03D9/00, F03D7/02, F03D11/04, E02D27/50";2012-06-05;2012;23
11193321;"F03D11/00, F03D7/04";2012-06-19;2012;25
11163284;"E04H12/10, F03D11/04, G06F17/50";2011-11-23;2011;43
11166156;"F03D7/02, F03D7/04";2012-11-20;2012;47
15164441;"F16C33/72, F03D13/00, F16C33/66, F16C19/52";2016-09-23;2016;43
15164441;"F16C33/72, F16C33/66, F16C19/52, F03D80/70";2016-10-28;2016;48
11172567;"F16N7/32, F03D11/00, F16H57/04";2012-02-08;2012;6
