id;bulletin_year;bulletin_nr;publn_auth;publn_nr;publn_kind;publn_date;publn_lg
7786385;2013;20;"EP";"2047098";"B1";2013-05-15;"de"
88400226;1988;43;"EP";"0288328";"A1";1988-10-26;"fr"
88400226;1992;23;"EP";"0288328";"B1";1992-06-03;"fr"
6775054;2007;5;"WO";"2007012195";"A1";2007-02-01;"en"
6775054;2008;15;"EP";"1907693";"A1";2008-04-09;"en"
6809085;2007;16;"WO";"2007042934";"A1";2007-04-19;"en"
6809085;2008;29;"EP";"1943435";"A1";2008-07-16;"en"
4718423;2005;9;"WO";"2005020420";"A1";2005-03-03;"en"
4718423;2006;20;"EP";"1657809";"A1";2006-05-17;"en"
97201049;1998;3;"EP";"0807504";"A1";1998-01-14;"  "
97201049;2002;40;"EP";"0807504";"B1";2002-10-02;"en"
10722377;2010;38;"WO";"2010106208";"A2";2010-09-23;"es"
10722377;2012;4;"EP";"2410176";"A2";2012-01-25;"en"
6744842;2009;12;"EP";"2035673";"A1";2009-03-18;"en"
6744842;2014;24;"EP";"2035673";"B1";2014-06-11;"en"
13739350;2014;4;"WO";"2014012553";"A1";2014-01-23;"en"
13739350;2015;22;"EP";"2875238";"A1";2015-05-27;"en"
10716735;2010;41;"WO";"2010115224";"A2";2010-10-14;"de"
10716735;2012;7;"EP";"2417681";"A2";2012-02-15;"de"
88104837;1989;50;"EP";"0284087";"A3";1989-12-13;"en"
88104837;1993;23;"EP";"0284087";"B1";1993-06-09;"en"
13718270;2016;23;"EP";"2836694";"B1";2016-06-08;"en"
13718272;2013;42;"WO";"2013155277";"A1";2013-10-17;"en"
11161975;2012;46;"EP";"2390469";"B1";2012-11-14;"en"
14001189;2014;44;"EP";"2796265";"A1";2014-10-29;"fr"
12824147;2016;45;"EP";"2742236";"B1";2016-11-09;"en"
15876752;2016;28;"WO";"2016110831";"A1";2016-07-14;"en"
5253985;2006;1;"EP";"1612458";"A2";2006-01-04;"en"
5253985;2009;47;"EP";"1612458";"A3";2009-11-18;"  "
12788979;2014;15;"EP";"2715904";"A1";2014-04-09;"en"
12788979;2016;26;"EP";"2715904";"B1";2016-06-29;"en"
7789210;2008;8;"WO";"2008020190";"A2";2008-02-21;"en"
7789210;2009;20;"EP";"2057374";"A2";2009-05-13;"en"
14004206;2015;35;"EP";"2910813";"A2";2015-08-26;"de"
14004206;2016;8;"EP";"2910813";"A3";2016-02-24;"de"
13745539;2015;26;"EP";"2885619";"A1";2015-06-24;"en"
13746305;2013;33;"WO";"2013119556";"A1";2013-08-15;"en"
13719021;2015;12;"EP";"2847488";"A1";2015-03-18;"de"
13720907;2014;45;"WO";"2014177204";"A1";2014-11-06;"en"
7789278;2008;8;"WO";"2008020242";"A2";2008-02-21;"en"
7789278;2009;18;"EP";"2052150";"A2";2009-04-29;"en"
88402516;1989;15;"EP";"0311514";"A1";1989-04-12;"fr"
88402516;1991;12;"EP";"0311514";"B1";1991-03-20;"fr"
7840983;2008;8;"WO";"2008022209";"A2";2008-02-21;"en"
7840983;2009;20;"EP";"2057351";"A2";2009-05-13;"en"
97300707;1997;40;"EP";"0798454";"A2";1997-10-01;"en"
97300707;1999;31;"EP";"0798454";"A3";1999-08-04;"  "
13746305;2014;51;"EP";"2812994";"A1";2014-12-17;"en"
16754160;2016;42;"WO";"2016167077";"A1";2016-10-20;"ja"
9747518;2011;9;"EP";"2288808";"A1";2011-03-02;"en"
9753955;2009;49;"WO";"2009144300";"A1";2009-12-03;"fr"
14150533;2014;44;"EP";"2796714";"A1";2014-10-29;"en"
14150533;2017;10;"EP";"2796714";"B1";2017-03-08;"en"
13742273;2013;50;"WO";"2013183002";"A2";2013-12-12;"en"
13742273;2015;15;"EP";"2856517";"A2";2015-04-08;"en"
12789099;2014;15;"EP";"2715126";"A1";2014-04-09;"en"
12789099;2016;27;"EP";"2715126";"B1";2016-07-06;"en"
16754160;2018;8;"EP";"3285323";"A1";2018-02-21;"en"
16763248;2017;11;"WO";"2017042219";"A1";2017-03-16;"de"
15876752;2017;47;"EP";"3245549";"A1";2017-11-22;"en"
97106260;1997;43;"EP";"0802324";"A1";1997-10-22;"de"
5253985;2011;42;"EP";"1612458";"B1";2011-10-19;"en"
8752973;2008;48;"WO";"2008143231";"A1";2008-11-27;"ja"
13720907;2016;10;"EP";"2991602";"A1";2016-03-09;"en"
13720907;2018;14;"EP";"2991602";"B1";2018-04-04;"en"
15801721;2018;11;"EP";"3205001";"B1";2018-03-14;"de"
15802521;2015;49;"WO";"2015187867";"A1";2015-12-10;"en"
16763248;2018;29;"EP";"3347194";"A1";2018-07-18;"de"
16766383;2017;7;"WO";"2017025907";"A1";2017-02-16;"en"
13838067;2016;48;"EP";"2770198";"B1";2016-11-30;"en"
16831160;2017;5;"WO";"2017019558";"A1";2017-02-02;"en"
11779268;2012;29;"WO";"2012096696";"A1";2012-07-19;"en"
11779268;2013;47;"EP";"2663450";"A1";2013-11-20;"en"
2760505;2003;12;"WO";"03023943";"A2";2003-03-20;"de"
2760505;2004;24;"EP";"1425840";"A2";2004-06-09;"de"
90116359;1993;52;"EP";"0416413";"B1";1993-12-29;"en"
90116361;1991;10;"EP";"0415309";"A2";1991-03-06;"en"
5290609;2013;10;"EP";"1580477";"B1";2013-03-06;"fr"
8758513;2008;47;"WO";"2008138600";"A2";2008-11-20;"de"
7834551;2009;23;"EP";"2064443";"A2";2009-06-03;"en"
7846851;2008;23;"WO";"2008064861";"A2";2008-06-05;"de"
91890044;1991;38;"EP";"0447389";"A2";1991-09-18;"de"
91890044;1992;32;"EP";"0447389";"A3";1992-08-05;"de"
9753955;2011;27;"EP";"2340358";"A1";2011-07-06;"fr"
12783856;2013;14;"WO";"2013044900";"A1";2013-04-04;"de"
13718272;2015;8;"EP";"2836701";"A1";2015-02-18;"en"
13720914;2013;50;"WO";"2013182355";"A1";2013-12-12;"en"
15800536;2015;48;"WO";"2015181424";"A1";2015-12-03;"es"
15800536;2017;15;"EP";"3153398";"A1";2017-04-12;"en"
10717501;2010;42;"WO";"2010118722";"A1";2010-10-21;"de"
10717501;2012;8;"EP";"2419723";"A1";2012-02-22;"de"
13745583;2014;7;"WO";"2014023404";"A1";2014-02-13;"de"
13745583;2015;24;"EP";"2880306";"A1";2015-06-10;"de"
97100987;1997;38;"EP";"0795466";"A1";1997-09-17;"de"
97100987;2001;29;"EP";"0795466";"B1";2001-07-18;"de"
4105319;2008;10;"EP";"1529962";"A3";2008-03-05;"  "
7788722;2008;1;"WO";"2008000890";"A1";2008-01-03;"en"
10194378;2011;46;"EP";"2386516";"A1";2011-11-16;"en"
10194378;2013;33;"EP";"2386516";"B1";2013-08-14;"en"
6754401;2006;52;"WO";"2006136337";"A1";2006-12-28;"de"
6754401;2008;10;"EP";"1893870";"A1";2008-03-05;"de"
15802521;2017;15;"EP";"3152054";"A1";2017-04-12;"en"
87103853;1987;41;"EP";"0239863";"A1";1987-10-07;"de"
7846774;2008;30;"WO";"2008086839";"A2";2008-07-24;"de"
7846774;2009;33;"EP";"2087234";"A2";2009-08-12;"de"
91890044;1995;25;"EP";"0447389";"B1";1995-06-21;"de"
99109078;2000;21;"EP";"1002767";"A2";2000-05-24;"en"
16766383;2018;25;"EP";"3334957";"A1";2018-06-20;"en"
97950008;1999;27;"WO";"9934642";"A1";1999-07-08;"en"
11779268;2018;27;"EP";"2663450";"B1";2018-07-04;"en"
11782408;2012;20;"WO";"2012062710";"A2";2012-05-18;"de"
7846851;2009;36;"EP";"2094969";"A2";2009-09-02;"de"
7846851;2014;43;"EP";"2094969";"B1";2014-10-22;"de"
8758513;2010;11;"EP";"2162619";"A2";2010-03-17;"de"
8758513;2013;50;"EP";"2162619";"B1";2013-12-11;"de"
10250229;2010;33;"EP";"2218642";"A2";2010-08-18;"en"
10250229;2013;8;"EP";"2218642";"A3";2013-02-20;"en"
14151435;2014;47;"EP";"2803841";"A2";2014-11-19;"de"
14151435;2015;19;"EP";"2803841";"A3";2015-05-06;"de"
12783856;2014;32;"EP";"2761204";"A1";2014-08-06;"de"
12783856;2017;17;"EP";"2761204";"B1";2017-04-26;"de"
13720914;2015;15;"EP";"2855928";"A1";2015-04-08;"en"
16174529;2016;52;"EP";"3109967";"A1";2016-12-28;"fr"
15808824;2016;24;"WO";"2016092438";"A1";2016-06-16;"en"
15808824;2017;42;"EP";"3230052";"A1";2017-10-18;"en"
8762257;2008;50;"WO";"2008149086";"A2";2008-12-11;"en"
8762257;2010;27;"EP";"2203641";"A2";2010-07-07;"en"
99109078;2000;22;"EP";"1002767";"A3";2000-05-31;"  "
6775991;2007;18;"WO";"2007048409";"A1";2007-05-03;"da"
2777070;2003;13;"WO";"03025392";"A1";2003-03-27;"de"
2777070;2004;4;"EP";"1381775";"A1";2004-01-21;"de"
8752973;2010;11;"EP";"2163768";"A1";2010-03-17;"en"
8752973;2018;5;"EP";"2163768";"B1";2018-01-31;"en"
16831160;2018;22;"EP";"3325760";"A1";2018-05-30;"en"
987115;2001;20;"WO";"0134975";"A1";2001-05-17;"de"
2751655;2004;5;"WO";"2004009993";"A1";2004-01-29;"en"
2751655;2005;25;"EP";"1544459";"A1";2005-06-22;"en"
10250229;2014;15;"EP";"2218642";"B1";2014-04-09;"en"
10382294;2012;20;"EP";"2453133";"A1";2012-05-16;"en"
14151435;2016;37;"EP";"2803841";"B1";2016-09-14;"de"
14156588;2014;38;"EP";"2778395";"A2";2014-09-17;"en"
8765380;2009;1;"WO";"2009001669";"A1";2008-12-31;"ja"
8765380;2010;10;"EP";"2161445";"A1";2010-03-10;"en"
2760505;2010;20;"EP";"1425840";"B1";2010-05-19;"de"
12804480;2013;1;"WO";"2013002316";"A1";2013-01-03;"ja"
97950008;2000;50;"EP";"1059016";"A1";2000-12-13;"en"
97950008;2002;21;"EP";"1059016";"B1";2002-05-22;"en"
12804480;2014;19;"EP";"2728177";"A1";2014-05-07;"en"
12808674;2013;27;"WO";"2013097851";"A1";2013-07-04;"en"
17205442;2018;23;"EP";"3330487";"A1";2018-06-06;"en"
91103525;1991;39;"EP";"0447886";"A1";1991-09-25;"de"
14156588;2018;14;"EP";"2778395";"A3";2018-04-04;"en"
14158094;2015;37;"EP";"2915656";"A1";2015-09-09;"en"
6809085;2010;46;"EP";"1943435";"B1";2010-11-17;"en"
9775227;2010;25;"WO";"2010070080";"A1";2010-06-24;"fr"
90116361;1992;15;"EP";"0415309";"A3";1992-04-08;"en"
90116361;1994;29;"EP";"0415309";"B1";1994-07-20;"en"
15814576;2016;1;"WO";"2016003928";"A1";2016-01-07;"en"
15814576;2017;18;"EP";"3161254";"A1";2017-05-03;"en"
91103525;1994;28;"EP";"0447886";"B1";1994-07-13;"de"
126420;2001;24;"EP";"1106825";"A2";2001-06-13;"en"
2777070;2004;29;"EP";"1381775";"B1";2004-07-14;"de"
6756612;2006;48;"WO";"2006126661";"A1";2006-11-30;"ja"
11782408;2013;38;"EP";"2638618";"A2";2013-09-18;"de"
11782408;2014;51;"EP";"2638618";"B1";2014-12-17;"de"
6775991;2008;27;"EP";"1937468";"A1";2008-07-02;"en"
10722326;2011;31;"WO";"2011091864";"A1";2011-08-04;"en"
2764793;2003;7;"WO";"03011562";"A1";2003-02-13;"de"
2764793;2004;19;"EP";"1414636";"A1";2004-05-06;"de"
987115;2001;42;"EP";"1144865";"A1";2001-10-17;"de"
987115;2003;25;"EP";"1144865";"B1";2003-06-18;"de"
10722577;2010;48;"WO";"2010136045";"A2";2010-12-02;"en"
10722577;2012;14;"EP";"2435699";"A2";2012-04-04;"en"
10845233;2011;32;"WO";"2011096101";"A1";2011-08-11;"ja"
10845233;2012;50;"EP";"2532897";"A1";2012-12-12;"en"
13745583;2016;38;"EP";"2880306";"B1";2016-09-21;"de"
13745651;2014;7;"WO";"2014023676";"A1";2014-02-13;"de"
11000112;2011;26;"EP";"2338669";"A1";2011-06-29;"en"
11000112;2015;38;"EP";"2338669";"B1";2015-09-16;"en"
13721344;2013;46;"WO";"2013167610";"A1";2013-11-14;"de"
13721344;2015;12;"EP";"2846993";"A1";2015-03-18;"de"
9775227;2011;41;"EP";"2373909";"A1";2011-10-12;"fr"
9776199;2010;14;"WO";"2010037387";"A2";2010-04-08;"en"
97937627;1998;8;"WO";"9807981";"A1";1998-02-26;"fr"
97937627;1999;23;"EP";"0920585";"A1";1999-06-09;"fr"
12808674;2014;45;"EP";"2798199";"A1";2014-11-05;"en"
12808674;2018;9;"EP";"2798199";"B1";2018-02-28;"en"
11787781;2012;21;"WO";"2012065613";"A1";2012-05-24;"en"
11787781;2013;39;"EP";"2640965";"A1";2013-09-25;"en"
15816655;2016;26;"WO";"2016101957";"A1";2016-06-30;"en"
15816655;2017;44;"EP";"3237750";"A1";2017-11-01;"en"
126420;2003;38;"EP";"1106825";"A3";2003-09-17;"  "
126420;2007;18;"EP";"1106825";"B1";2007-05-02;"en"
6754401;2012;8;"EP";"1893870";"B1";2012-02-22;"de"
6754401;2012;15;"EP";"1893870";"B8";2012-04-11;"  "
11787781;2016;4;"EP";"2640965";"B1";2016-01-27;"en"
11788249;2012;25;"WO";"2012082224";"A1";2012-06-21;"en"
10722577;2015;27;"EP";"2435699";"B1";2015-07-01;"en"
10726407;2010;48;"WO";"2010135754";"A2";2010-12-02;"de"
11004524;2012;49;"EP";"2530138";"A1";2012-12-05;"de"
11007098;2012;13;"EP";"2434144";"A2";2012-03-28;"de"
12790493;2013;20;"WO";"2013068577";"A1";2013-05-16;"de"
12790493;2014;38;"EP";"2776705";"A1";2014-09-17;"de"
2764793;2009;51;"EP";"1414636";"B1";2009-12-16;"de"
9814845;2010;12;"WO";"2010033068";"A1";2010-03-25;"en"
11770683;2012;14;"WO";"2012041322";"A2";2012-04-05;"en"
11770683;2013;32;"EP";"2622217";"A2";2013-08-07;"en"
9776199;2011;26;"EP";"2337952";"A2";2011-06-29;"en"
9776199;2012;45;"EP";"2337952";"B1";2012-11-07;"en"
13745651;2015;24;"EP";"2879931";"A1";2015-06-10;"de"
16757269;2017;9;"WO";"2017032904";"A1";2017-03-02;"de"
2787673;2003;23;"WO";"03046378";"A1";2003-06-05;"de"
2787673;2004;37;"EP";"1454058";"A1";2004-09-08;"de"
13723816;2013;48;"WO";"2013174852";"A2";2013-11-28;"de"
13723816;2015;14;"EP";"2853021";"A2";2015-04-01;"de"
12810546;2013;3;"WO";"2013009193";"A1";2013-01-17;"en"
12810546;2014;21;"EP";"2731656";"A1";2014-05-21;"en"
10382294;2017;41;"EP";"2453133";"B1";2017-10-11;"en"
10398002;2010;51;"EP";"2264309";"A2";2010-12-22;"en"
10726407;2012;14;"EP";"2435728";"A2";2012-04-04;"de"
10726407;2013;28;"EP";"2435728";"B1";2013-07-10;"de"
11770683;2015;43;"EP";"2622217";"B1";2015-10-21;"en"
11776206;2012;19;"WO";"2012059463";"A2";2012-05-10;"de"
14158528;2015;38;"EP";"2918398";"A1";2015-09-16;"en"
14158528;2017;25;"EP";"2918398";"B1";2017-06-21;"en"
7788722;2009;13;"EP";"2038987";"A1";2009-03-25;"en"
7790994;2008;5;"WO";"2008013094";"A1";2008-01-31;"ja"
9776950;2010;2;"WO";"2010003596";"A1";2010-01-14;"de"
9776950;2011;12;"EP";"2297454";"A1";2011-03-23;"de"
11007098;2014;20;"EP";"2434144";"A3";2014-05-14;"de"
11007098;2015;44;"EP";"2434144";"B1";2015-10-28;"de"
11776206;2013;37;"EP";"2636131";"A2";2013-09-11;"de"
11776410;2012;19;"WO";"2012059368";"A2";2012-05-10;"de"
12790493;2017;1;"EP";"2776705";"B1";2017-01-04;"de"
12797963;2014;21;"WO";"2014076443";"A1";2014-05-22;"en"
15797543;2016;20;"WO";"2016077183";"A1";2016-05-19;"en"
15797543;2017;38;"EP";"3218600";"A1";2017-09-20;"en"
7790994;2009;16;"EP";"2047983";"A1";2009-04-15;"en"
7790994;2016;37;"EP";"2047983";"B1";2016-09-14;"en"
2787673;2007;25;"EP";"1454058";"B1";2007-06-20;"de"
2787673;2010;47;"EP";"1454058";"B2";2010-11-24;"de"
16177071;2018;1;"EP";"3264060";"A1";2018-01-03;"en"
16177857;2017;5;"EP";"3125401";"A1";2017-02-01;"de"
16757269;2018;27;"EP";"3341528";"A1";2018-07-04;"de"
90107587;1990;44;"EP";"0394882";"A1";1990-10-31;"de"
6727618;2007;34;"WO";"2007093854";"A2";2007-08-23;"en"
6727618;2008;46;"EP";"1989438";"A2";2008-11-12;"en"
10722326;2012;49;"EP";"2529479";"A1";2012-12-05;"en"
10723479;2010;33;"WO";"2010091675";"A2";2010-08-19;"de"
7801449;2008;5;"WO";"2008012067";"A2";2008-01-31;"de"
7801449;2009;16;"EP";"2047096";"A2";2009-04-15;"de"
9778336;2010;10;"WO";"2010025932";"A1";2010-03-11;"de"
9778336;2011;25;"EP";"2335123";"A1";2011-06-22;"de"
8772093;2009;1;"WO";"2009003148";"A1";2008-12-31;"en"
8772093;2010;12;"EP";"2165419";"A1";2010-03-24;"en"
10839068;2011;26;"WO";"2011077831";"A1";2011-06-30;"ja"
10839068;2012;44;"EP";"2518355";"A1";2012-10-31;"en"
3077313;2003;49;"EP";"1367690";"A2";2003-12-03;"en"
3077313;2004;10;"EP";"1367690";"A3";2004-03-03;"  "
11788249;2013;43;"EP";"2652002";"A1";2013-10-23;"en"
11788249;2014;36;"EP";"2652002";"B1";2014-09-03;"en"
11000915;2011;40;"EP";"2372881";"A2";2011-10-05;"en"
11000915;2017;15;"EP";"2372881";"A3";2017-04-12;"en"
8772093;2018;1;"EP";"2165419";"B1";2018-01-03;"en"
11771118;2012;18;"WO";"2012055715";"A2";2012-05-03;"en"
87106616;1987;47;"EP";"0245777";"A2";1987-11-19;"en"
87106616;1988;24;"EP";"0245777";"A3";1988-06-15;"en"
3252081;2003;42;"EP";"1353436";"A2";2003-10-15;"en"
3252081;2006;22;"EP";"1353436";"A3";2006-05-31;"  "
3077313;2005;50;"EP";"1367690";"B1";2005-12-14;"en"
3252329;2003;43;"EP";"1355212";"A1";2003-10-22;"en"
16174829;2017;51;"EP";"3258099";"A1";2017-12-20;"en"
16177271;2018;1;"EP";"3263888";"A1";2018-01-03;"en"
15801321;2016;22;"WO";"2016082838";"A1";2016-06-02;"en"
15801321;2017;40;"EP";"3224474";"A1";2017-10-04;"en"
10723479;2011;51;"EP";"2396541";"A2";2011-12-21;"de"
10723479;2016;45;"EP";"2396541";"B1";2016-11-09;"de"
10717501;2017;3;"EP";"2419723";"B1";2017-01-18;"de"
10721732;2010;47;"WO";"2010133444";"A2";2010-11-25;"de"
11771118;2013;40;"EP";"2643559";"A2";2013-10-02;"en"
11771118;2018;1;"EP";"2643559";"B1";2018-01-03;"en"
9814845;2011;21;"EP";"2324244";"A1";2011-05-25;"en"
9816819;2010;13;"WO";"2010036745";"A2";2010-04-01;"en"
6727618;2013;20;"EP";"1989438";"B1";2013-05-15;"en"
9736179;2010;16;"WO";"2010043523";"A1";2010-04-22;"de"
11790657;2012;26;"WO";"2012085525";"A1";2012-06-28;"en"
11790657;2013;44;"EP";"2655982";"A1";2013-10-30;"en"
12793125;2012;49;"WO";"2012166209";"A2";2012-12-06;"en"
12793125;2014;21;"EP";"2732154";"A2";2014-05-21;"en"
4026122;2005;26;"EP";"1548279";"A1";2005-06-29;"de"
11001206;2012;34;"EP";"2489872";"A1";2012-08-22;"en"
9781229;2010;9;"WO";"2010023055";"A2";2010-03-04;"de"
9781229;2011;18;"EP";"2315942";"A2";2011-05-04;"de"
12810546;2017;12;"EP";"2731656";"B1";2017-03-22;"en"
12812253;2013;29;"WO";"2013104513";"A1";2013-07-18;"de"
10849981;2011;42;"WO";"2011129840";"A1";2011-10-20;"en"
10849981;2013;8;"EP";"2558790";"A1";2013-02-20;"en"
10721732;2012;13;"EP";"2433149";"A2";2012-03-28;"de"
10722181;2010;41;"WO";"2010116195";"A2";2010-10-14;"en"
11007396;2012;12;"EP";"2431608";"A2";2012-03-21;"de"
11007396;2014;42;"EP";"2431608";"A3";2014-10-15;"de"
16183117;2017;35;"EP";"3211222";"A1";2017-08-30;"en"
16199670;2017;35;"EP";"3211395";"A1";2017-08-30;"en"
2801864;2003;18;"WO";"03036084";"A1";2003-05-01;"de"
2801864;2004;33;"EP";"1444436";"A1";2004-08-11;"de"
990016;2001;27;"WO";"0148378";"A1";2001-07-05;"de"
990016;2002;40;"EP";"1244873";"A1";2002-10-02;"de"
87106616;1992;34;"EP";"0245777";"B1";1992-08-19;"en"
97303253;1997;48;"EP";"0809347";"A2";1997-11-26;"en"
3252329;2009;48;"EP";"1355212";"B1";2009-11-25;"en"
3253014;2004;1;"EP";"1375826";"A1";2004-01-02;"en"
11001206;2013;12;"EP";"2489872";"B1";2013-03-20;"en"
11009044;2012;24;"EP";"2463516";"A1";2012-06-13;"en"
14790727;2015;13;"WO";"2015044843";"A1";2015-04-02;"en"
14790727;2016;32;"EP";"3052891";"A1";2016-08-10;"en"
6756612;2008;15;"EP";"1908918";"A1";2008-04-09;"en"
6756612;2010;2;"EP";"1908918";"B1";2010-01-13;"en"
15801316;2016;21;"WO";"2016078669";"A1";2016-05-26;"en"
15801316;2017;39;"EP";"3221582";"A1";2017-09-27;"en"
11005738;2013;3;"EP";"2546525";"A1";2013-01-16;"de"
11005738;2017;13;"EP";"2546525";"B1";2017-03-29;"de"
11784749;2012;18;"WO";"2012056226";"A1";2012-05-03;"en"
11784749;2013;36;"EP";"2632697";"A1";2013-09-04;"en"
10854039;2012;1;"WO";"2012001739";"A1";2012-01-05;"ja"
10854039;2013;19;"EP";"2589799";"A1";2013-05-08;"en"
10723561;2010;51;"WO";"2010145916";"A1";2010-12-23;"fr"
10723561;2012;14;"EP";"2435696";"A1";2012-04-04;"fr"
11776410;2013;37;"EP";"2636144";"A2";2013-09-11;"de"
11776410;2015;11;"EP";"2636144";"B1";2015-03-11;"de"
990016;2004;17;"EP";"1244873";"B1";2004-04-21;"de"
4291378;2004;50;"EP";"1484898";"A1";2004-12-08;"fr"
3253014;2011;29;"EP";"1375826";"B1";2011-07-20;"en"
3257273;2004;22;"EP";"1422806";"A2";2004-05-26;"en"
11007396;2016;44;"EP";"2431608";"B1";2016-11-02;"de"
11008966;2013;20;"EP";"2592264";"A1";2013-05-15;"de"
10855997;2012;15;"WO";"2012047188";"A1";2012-04-12;"en"
10855997;2012;27;"EP";"2470786";"A1";2012-07-04;"en"
2801864;2006;51;"EP";"1444436";"B1";2006-12-20;"de"
2801864;2018;5;"EP";"1444436";"B2";2018-01-31;"de"
11777303;2011;45;"WO";"2011138480";"A1";2011-11-10;"es"
11777303;2014;10;"EP";"2703645";"A1";2014-03-05;"en"
10191953;2011;24;"EP";"2333315";"A2";2011-06-15;"en"
10191953;2016;39;"EP";"2333315";"A3";2016-09-28;"en"
11784749;2015;12;"EP";"2632697";"B1";2015-03-18;"en"
14785680;2014;43;"WO";"2014170891";"A1";2014-10-23;"en"
14793174;2015;19;"WO";"2015067637";"A1";2015-05-14;"en"
14793174;2016;37;"EP";"3065934";"A1";2016-09-14;"en"
12797963;2015;39;"EP";"2920461";"A1";2015-09-23;"en"
12797963;2018;16;"EP";"2920461";"B1";2018-04-18;"en"
15816331;2016;27;"WO";"2016109123";"A1";2016-07-07;"en"
15816331;2017;45;"EP";"3241087";"A1";2017-11-08;"en"
10192687;2011;24;"EP";"2332830";"A2";2011-06-15;"en"
10192687;2014;18;"EP";"2332830";"A3";2014-04-30;"en"
15802137;2016;23;"WO";"2016087455";"A1";2016-06-09;"de"
15802137;2017;41;"EP";"3227552";"A1";2017-10-11;"de"
14793535;2015;23;"WO";"2015082150";"A1";2015-06-11;"de"
14793535;2016;41;"EP";"3077665";"A1";2016-10-12;"de"
11007712;2012;17;"EP";"2444656";"A2";2012-04-25;"de"
11007712;2015;33;"EP";"2444656";"A3";2015-08-12;"de"
10722181;2012;34;"EP";"2488754";"A2";2012-08-22;"en"
10728033;2010;49;"WO";"2010141698";"A2";2010-12-09;"en"
2790815;2003;27;"WO";"03055045";"A1";2003-07-03;"en"
2790815;2004;38;"EP";"1458080";"A1";2004-09-15;"en"
3252081;2018;23;"EP";"1353436";"B1";2018-06-06;"en"
3253887;2004;4;"EP";"1382844";"A2";2004-01-21;"en"
12812253;2014;47;"EP";"2802780";"A1";2014-11-19;"de"
12812253;2016;37;"EP";"2802780";"B1";2016-09-14;"de"
16204309;2017;31;"EP";"3199806";"A1";2017-08-02;"en"
16205381;2017;27;"EP";"3187727";"A2";2017-07-05;"en"
10194175;2012;24;"EP";"2463674";"A1";2012-06-13;"en"
10194175;2013;27;"EP";"2463674";"B1";2013-07-03;"en"
3253887;2011;44;"EP";"1382844";"A3";2011-11-02;"en"
3257297;2004;22;"EP";"1422381";"A2";2004-05-26;"en"
10703605;2011;32;"WO";"2011096078";"A1";2011-08-11;"ja"
10703605;2012;51;"EP";"2535572";"A1";2012-12-19;"en"
16182152;2017;5;"EP";"3124796";"A1";2017-02-01;"en"
16194856;2018;17;"EP";"3312418";"A1";2018-04-25;"en"
91309602;1992;18;"EP";"0482827";"A1";1992-04-29;"en"
91309602;1994;23;"EP";"0482827";"B1";1994-06-08;"en"
15816370;2016;20;"WO";"2016075268";"A1";2016-05-19;"de"
15816370;2017;38;"EP";"3218120";"A1";2017-09-20;"de"
10723561;2013;36;"EP";"2435696";"B1";2013-09-04;"fr"
10724930;2010;48;"WO";"2010138234";"A1";2010-12-02;"en"
11785677;2012;22;"WO";"2012069458";"A1";2012-05-31;"de"
11785677;2013;40;"EP";"2643605";"A1";2013-10-02;"de"
9816819;2011;28;"EP";"2342804";"A2";2011-07-13;"en"
12805709;2013;26;"WO";"2013092871";"A1";2013-06-27;"en"
13850205;2014;19;"WO";"2014071326";"A1";2014-05-08;"en"
13850205;2015;37;"EP";"2914836";"A1";2015-09-09;"en"
2790815;2017;9;"EP";"1458080";"B1";2017-03-01;"en"
6745028;2006;49;"WO";"2006129254";"A2";2006-12-07;"en"
11009282;2012;22;"EP";"2458094";"A1";2012-05-30;"en"
11150466;2012;19;"EP";"2451072";"A2";2012-05-09;"en"
10726800;2010;27;"WO";"2010076900";"A1";2010-07-08;"ja"
10726800;2011;41;"EP";"2375062";"A1";2011-10-12;"en"
11009044;2013;31;"EP";"2463516";"B1";2013-07-31;"en"
11009493;2012;11;"EP";"2429073";"A2";2012-03-14;"en"
3257297;2006;24;"EP";"1422381";"A3";2006-06-14;"  "
3257297;2008;10;"EP";"1422381";"B1";2008-03-05;"en"
12826557;2013;26;"WO";"2013093894";"A1";2013-06-27;"en"
12826557;2014;44;"EP";"2795111";"A1";2014-10-29;"en"
10724930;2012;14;"EP";"2436110";"A1";2012-04-04;"en"
10727088;2010;45;"WO";"2010128241";"A2";2010-11-11;"fr"
87101385;1987;38;"EP";"0236722";"A1";1987-09-16;"en"
87101853;1987;39;"EP";"0237772";"A1";1987-09-23;"de"
12801453;2013;37;"WO";"2013131542";"A1";2013-09-12;"de"
12801453;2013;52;"EP";"2676031";"A1";2013-12-25;"de"
10703791;2011;33;"WO";"2011099147";"A1";2011-08-18;"ja"
10703791;2012;51;"EP";"2535573";"A1";2012-12-19;"en"
91902201;1991;15;"WO";"9110066";"A1";1991-07-11;"de"
91902201;1992;42;"EP";"0507841";"A1";1992-10-14;"de"
